company_idx,tau_0.01,tau_0.02,tau_0.03,tau_0.05,tau_0.075,tau_0.1,tau_0.125,tau_0.15,tau_0.2,tau_0.25,tau_0.3,tau_0.375,tau_0.45,tau_0.55,tau_0.65,tau_0.75,tau_0.85,tau_1
138,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,1880022.0,4520763.0,4520763.0,4520763.0,4520763.0
139,665750.0,665750.0,665750.0,665750.0,665750.0,665750.0,665750.0,665750.0,665750.0,665750.0,4807850.0,4807850.0,4807850.0,4807850.0,4807850.0,4807850.0,4807850.0,4807850.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783603.0,783603.0,783603.0,783603.0,783603.0,783603.0,783603.0,783603.0
143,590000.0,590000.0,590000.0,590000.0,590000.0,590000.0,590000.0,590000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0,1155000.0
144,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,282355.0,282355.0
145,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,9740.0,54659.0,54659.0,54659.0,54659.0,54659.0,54659.0
146,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,5800000.0,5800000.0,5800000.0,5800000.0,5800000.0,5800000.0,14800000.0,14800000.0,14800000.0,14800000.0
147,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0
148,17400000.0,17400000.0,17400000.0,17400000.0,17400000.0,17400000.0,17400000.0,17400000.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0,28306478.0
149,127397.0,226407.0,226407.0,226407.0,226407.0,476408.0,476408.0,476408.0,476408.0,476408.0,476408.0,476408.0,524265.0,616953.0,641953.0,641953.0,641953.0,666953.0
150,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,445397.0,445397.0,3295397.0,3295397.0,7045397.0
151,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,567000.0,1567000.0
152,5013694.0,5013694.0,5013694.0,5013694.0,5013694.0,5013694.0,5013694.0,5013694.0,35013694.0,35013694.0,35013694.0,35013694.0,35013694.0,35013694.0,35013694.0,35013694.0,35013694.0,112785321.0
153,4852074.0,4852074.0,4852074.0,4852074.0,4852074.0,4852074.0,4852074.0,4852074.0,8352074.0,8352074.0,8352074.0,33352074.0,33352074.0,33352074.0,93352074.0,93352074.0,118352074.0,128352074.0
154,325000.0,325000.0,325000.0,325000.0,325000.0,325000.0,325000.0,325000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0,1565000.0
155,3365397.0,3365397.0,3365397.0,3365397.0,3365397.0,7365397.0,7365397.0,7365397.0,9090165.0,9090165.0,9090165.0,9090165.0,10995129.0,16495129.0,16495129.0,16495129.0,16495129.0,20995129.0
156,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0
157,28568.0,28568.0,28568.0,28568.0,28568.0,28568.0,28568.0,28568.0,28568.0,28568.0,54493.0,54493.0,54493.0,54493.0,54493.0,54493.0,54493.0,54493.0
158,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,46000000.0,46000000.0,46000000.0,46000000.0
159,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,110000000.0,110000000.0
160,726550.0,726550.0,726550.0,726550.0,726550.0,1223100.0,1223100.0,1223100.0,1223100.0,1223100.0,1223100.0,1223100.0,1223100.0,3495350.0,3495350.0,3665350.0,3915350.0,3915350.0
161,400002.0,400002.0,400002.0,400002.0,400002.0,10400002.0,10400002.0,10400002.0,10400002.0,10400002.0,10400002.0,10400002.0,10400002.0,10400002.0,30400002.0,30400002.0,30400002.0,30400002.0
162,2000000.0,2000000.0,3000000.0,3000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0
163,50000.0,50000.0,50000.0,50000.0,50000.0,150000.0,150000.0,150000.0,1400000.0,1400000.0,1400000.0,7400000.0,7400000.0,7400000.0,7400000.0,7400000.0,7400000.0,25880053.0
164,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,410000.0,996000.0,996000.0,996000.0,996000.0
165,308366.0,308366.0,308366.0,308366.0,308366.0,308366.0,308366.0,308366.0,308366.0,308366.0,540315.0,540315.0,540315.0,540315.0,540315.0,540315.0,540315.0,540315.0
166,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,130000.0,130000.0,630000.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,805300.0,905300.0,905300.0,905300.0,905300.0,905300.0,905300.0,905300.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12743133.0,12743133.0
170,4392386.0,4392386.0,4392386.0,4392386.0,4392386.0,4392386.0,13360995.0,13360995.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0,14876146.0
171,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0
172,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0
173,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1500000.0,1500000.0,7000000.0,7000000.0,7000000.0,13750000.0
174,300000.0,300000.0,300000.0,300000.0,300000.0,1000000.0,1000000.0,1400000.0,2140000.0,2140000.0,2140000.0,2140000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0
175,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0,225828977.0
176,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0,5387632.0
177,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0
178,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,210000000.0,210000000.0,210000000.0
179,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,150450.0,1400450.0,1400450.0,5400450.0,5400450.0,5400450.0,5400450.0
180,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,1812630.0,3409172.0,3409172.0,3409172.0,3409172.0,3409172.0,3409172.0
181,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0,687500.0
182,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,433000.0,1183000.0,1183000.0,1183000.0,2183000.0,2183000.0,2783000.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,4400000.0,4400000.0,4400000.0,4400000.0,4400000.0,7626728.0,7626728.0,8961728.0,12961728.0,33961728.0
185,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0,1132500.0
186,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,9050000.0,9050000.0,12350000.0,19000000.0,21465006.0,21465006.0,21465006.0,22465006.0
187,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,5300000.0,10800000.0,10800000.0
188,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,19311.0,296791.0,296791.0,1101316.0
189,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,4900000.0,24900000.0,25325355.0,25325355.0,55325355.0,81625355.0,223625355.0
190,7008402.0,7008402.0,7008402.0,7008402.0,7008402.0,7008402.0,7008402.0,7008402.0,7008402.0,15008402.0,15008402.0,15008402.0,15008402.0,15008402.0,15008402.0,15008402.0,15008402.0,15008402.0
191,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
192,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,1475000.0,1475000.0,1475000.0,1475000.0,1475000.0,1475000.0,2475000.0,2475000.0,10975000.0,10975000.0,10975000.0
193,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0,1552627.0
194,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,673850.0,3947600.0,3947600.0,3947600.0,3947600.0,3947600.0,3947600.0
195,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0
196,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,12000000.0,12000000.0,12000000.0,17700000.0,17700000.0,17700000.0,22200000.0,22200000.0
197,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,19000000.0,19000000.0,19000000.0,46000000.0,46000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0
198,3700.0,3700.0,3700.0,3700.0,3700.0,33700.0,39700.0,39700.0,39700.0,59700.0,59700.0,59700.0,59700.0,59700.0,59700.0,59700.0,59700.0,59700.0
199,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,7450000.0,14450000.0
200,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0
201,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,19500000.0,19500000.0
202,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,1006146.0,5756746.0,5756746.0,5756746.0,12206746.0,12206746.0,12206746.0,12206746.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10566982.0,10566982.0,20748982.0,51348982.0,51348982.0,51348982.0,106348982.0
204,0.0,0.0,0.0,0.0,0.0,0.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0,530000.0
205,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
206,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0,1732382.0
207,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,10000000.0,10000000.0,14500000.0,14500000.0,14500000.0,14500000.0,14500000.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0
209,0.0,0.0,0.0,0.0,0.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0
210,3475000.0,3475000.0,3475000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,4561000.0,24561000.0,24561000.0,24561000.0,28561000.0,28561000.0
211,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,2750000.0,2750000.0,2750000.0,14950000.0,14950000.0,39950000.0,39950000.0,39950000.0,39950000.0,39950000.0
212,65000.0,65000.0,65000.0,65000.0,65000.0,788000.0,788000.0,788000.0,788000.0,788000.0,788000.0,788000.0,1528000.0,1528000.0,1528000.0,1528000.0,1528000.0,1528000.0
213,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0
214,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,1132030.0,1132030.0,1132030.0,1132030.0,6806799.0,6806799.0,6806799.0,6806799.0,6806799.0,6806799.0
215,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,2300000.0,2300000.0,18300000.0,18300000.0,18300000.0,18300000.0,18300000.0,18300000.0,27600000.0,27600000.0,27600000.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,10000000.0,40000000.0
217,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,21000000.0,21000000.0,121000000.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,6000000.0
219,843150.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0,1854110.0
220,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0,6200000.0
221,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0,3000000.0
222,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0
223,585651.0,585651.0,585651.0,585651.0,585651.0,585651.0,585651.0,585651.0,585651.0,2139250.0,2139250.0,2139250.0,2139250.0,2139250.0,2139250.0,2139250.0,2139250.0,2139250.0
224,438530.0,438530.0,438530.0,438530.0,438530.0,438530.0,438530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0,688530.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12060066.0,12060066.0,12060066.0,12060066.0,12060066.0,12060066.0,12060066.0,12060066.0
226,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,5600000.0,5600000.0,5600000.0,5600000.0,15600000.0,15600000.0,15600000.0
227,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,15000000.0,15000000.0,15000000.0,15000000.0,38500000.0,38500000.0,74675009.0,74675009.0,74675009.0,74675009.0,74675009.0,74675009.0,74675009.0
228,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,2477000.0,3477000.0
229,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0
230,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
231,1461591.0,1461591.0,1461591.0,1461591.0,1461591.0,1461591.0,1461591.0,8461591.0,8461591.0,8461591.0,8461591.0,8586591.0,8586591.0,8586591.0,8586591.0,8586591.0,8586591.0,8586591.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,30000000.0,30000000.0,30000000.0,50000000.0,50000000.0,50000000.0,50000000.0
235,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,11623640.0,11623640.0,11623640.0,11623640.0,11623640.0,11623640.0,11623640.0,11623640.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603420.0,1603420.0,1603420.0,1603420.0
237,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9069222.0,9069222.0,9069222.0,14069222.0,14069222.0,36824722.0,36824722.0
239,500000.0,500000.0,500000.0,500000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0
240,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,1970000.0,2270000.0,3084000.0,3084000.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,2500000.0,2500000.0,2500000.0,2500000.0
242,0.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,13000000.0,13000000.0,13000000.0,45000000.0,45000000.0,105000000.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,15000000.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129890.0,3129890.0,3129890.0,3129890.0,3129890.0,3129890.0,3129890.0,3129890.0
245,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0,190000.0
246,178000.0,178000.0,178000.0,178000.0,178000.0,178000.0,178000.0,178000.0,178000.0,539500.0,539500.0,639500.0,639500.0,639500.0,1159500.0,1159500.0,1159500.0,1159500.0
247,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0
248,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,14000000.0,14000000.0,14000000.0,14000000.0,17000000.0,17000000.0,53600000.0,53600000.0,63600000.0,63600000.0,63600000.0,88600000.0,98600000.0
249,1000000.0,7697942.0,7697942.0,7697942.0,7697942.0,7697942.0,7697942.0,7697942.0,7697942.0,7697942.0,8697942.0,8697942.0,22397942.0,34397942.0,34397942.0,34397942.0,40271141.0,40271141.0
250,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,81626.0,3572446.0
251,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,13800000.0,13800000.0,13800000.0,44300000.0,44300000.0,44300000.0,44300000.0,44300000.0,44300000.0,44300000.0
252,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0
253,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,16500000.0
254,375000.0,375000.0,375000.0,375000.0,375000.0,640000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0,7240000.0
255,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,1510000.0,1510000.0,1510000.0,1510000.0,1510000.0,3255000.0,3255000.0
256,360000.0,360000.0,360000.0,360000.0,360000.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0,1047500.0
257,1123000.0,1123000.0,1123000.0,1123000.0,1123000.0,1123000.0,1864000.0,1864000.0,1864000.0,1864000.0,1864000.0,1864000.0,1864000.0,1864000.0,2317000.0,2317000.0,2317000.0,2317000.0
258,357070.0,357070.0,357070.0,357070.0,357070.0,357070.0,357070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0,557070.0
259,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,4450000.0,4450000.0,4450000.0,4450000.0
260,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,1590000.0,3607328.0,6945919.0,6945919.0,6945919.0,6945919.0,6945919.0,6945919.0
261,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,821889.0,29821889.0
262,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,395733.0,2106889.0,2106889.0
263,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1004996.0,1964996.0,1964996.0,1964996.0,1964996.0,1964996.0,1964996.0
264,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,375000.0,375000.0,375000.0,375000.0,375000.0,375000.0
